,noise_level,distance,method,run
368,5,2.661285891408501,LMLAT,8
369,5,2.061569134297334,LMLAT,9
370,5,0.956448205664576,LMLAT,10
371,5,1.314677143964342,LMLAT,11
372,5,0.3404425021307954,LMLAT,12
373,5,0.35588169761461014,LMLAT,13
374,5,1.8793753753180238,LMLAT,14
375,5,0.21741158103783936,LMLAT,15
376,5,11.90638708051761,LMLAT,16
377,5,1.2579133867453276,LMLAT,17
378,5,10.826511876472663,LMLAT,18
379,5,0.11658274785933491,LMLAT,19
380,5,1.5815434087235212,LMLAT,20
381,5,0.6176292958097778,LMLAT,21
382,5,0.06017108143781387,LMLAT,22
383,5,0.9173599286932275,LMLAT,23
384,5,1.078370907093354,LMLAT,24
385,5,0.09242621463825086,LMLAT,25
386,5,2.2006549547658643,LMLAT,26
387,5,0.6212233037891634,LMLAT,27
388,5,0.9090000521743785,LMLAT,28
389,5,8.65634410146524,LMLAT,29
390,6,8.525270857809097,LMLAT,0
391,6,8.302712420551273,LMLAT,1
392,6,8.30179729881853,LMLAT,2
393,6,1.6091434854496842,LMLAT,3
394,6,0.4475596289338999,LMLAT,4
395,6,4.457594930215709,LMLAT,5
396,6,0.7156673706281274,LMLAT,6
397,6,1.7750391815600715,LMLAT,7
398,6,8.803225684967874,LMLAT,8
399,6,7.824513231922469,LMLAT,9
400,6,1.4985822611454898,LMLAT,10
401,6,4.512961183337788,LMLAT,11
402,6,3.182630900739839,LMLAT,12
403,6,2.314476722051573,LMLAT,13
404,6,1.8325568443336928,LMLAT,14
405,6,10.108410084353448,LMLAT,15
406,6,1.0019352552748222,LMLAT,16
407,6,6.178907236861584,LMLAT,17
408,6,1.6857446271501868,LMLAT,18
409,6,5.80005831287314,LMLAT,19
410,6,1.0452007473231848,LMLAT,20
411,6,2.4776253294768527,LMLAT,21
412,6,3.050896360184223,LMLAT,22
413,6,7.342775807428448,LMLAT,23
414,6,1.131997485594598,LMLAT,24
415,6,9.142903887512185,LMLAT,25
416,6,2.316941783021563,LMLAT,26
417,6,2.4720715224207335,LMLAT,27
418,6,8.8894120055667,LMLAT,28
419,6,1.9788794075780385,LMLAT,29
420,7,1.025538816503843,LMLAT,0
421,7,3.4936306005079683,LMLAT,1
422,7,4.70394266626603,LMLAT,2
423,7,4.546853400474825,LMLAT,3
424,7,2.688162687466512,LMLAT,4
425,7,0.909797416873895,LMLAT,5
426,7,2.5048030429793577,LMLAT,6
427,7,2.202971876594521,LMLAT,7
428,7,1.812235686127828,LMLAT,8
